  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.19920E-03 0.29137E+04 0.19158E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91986E-05 0.33129E-06 0.89718E-07 0.72430E-09 0.45241E-13 0.22502E-07 0.18480E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.19940E-03 0.29137E+04 0.19158E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91986E-05 0.33129E-06 0.89638E-07 0.72151E-09 0.44589E-13 0.22176E-07 0.18211E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.19960E-03 0.29137E+04 0.19158E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91986E-05 0.33128E-06 0.89559E-07 0.71877E-09 0.43947E-13 0.21854E-07 0.17947E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.19980E-03 0.29137E+04 0.19158E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91986E-05 0.33128E-06 0.89482E-07 0.71606E-09 0.43314E-13 0.21537E-07 0.17686E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20000E-03 0.29137E+04 0.19158E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91986E-05 0.33128E-06 0.89405E-07 0.71339E-09 0.42691E-13 0.21224E-07 0.17429E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20020E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33128E-06 0.89329E-07 0.71076E-09 0.42076E-13 0.20916E-07 0.17176E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20040E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33128E-06 0.89255E-07 0.70816E-09 0.41471E-13 0.20612E-07 0.16927E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20060E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33128E-06 0.89181E-07 0.70561E-09 0.40874E-13 0.20313E-07 0.16681E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20080E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33128E-06 0.89109E-07 0.70309E-09 0.40286E-13 0.20018E-07 0.16439E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20100E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33128E-06 0.89038E-07 0.70061E-09 0.39706E-13 0.19728E-07 0.16200E-08 0.52027E-01 0.36607E-01 0.66653E+00
 0.20120E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33128E-06 0.88968E-07 0.69816E-09 0.39135E-13 0.19441E-07 0.15965E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20140E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33127E-06 0.88898E-07 0.69575E-09 0.38572E-13 0.19159E-07 0.15733E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20160E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33127E-06 0.88830E-07 0.69338E-09 0.38017E-13 0.18881E-07 0.15504E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20180E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33127E-06 0.88763E-07 0.69104E-09 0.37470E-13 0.18607E-07 0.15279E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20200E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33127E-06 0.88697E-07 0.68873E-09 0.36932E-13 0.18337E-07 0.15057E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20220E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33127E-06 0.88631E-07 0.68646E-09 0.36401E-13 0.18071E-07 0.14838E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20240E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14207E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91985E-05 0.33127E-06 0.88567E-07 0.68422E-09 0.35877E-13 0.17808E-07 0.14623E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20260E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33127E-06 0.88504E-07 0.68201E-09 0.35362E-13 0.17550E-07 0.14411E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20280E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33127E-06 0.88441E-07 0.67984E-09 0.34854E-13 0.17295E-07 0.14201E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20300E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33127E-06 0.88380E-07 0.67769E-09 0.34353E-13 0.17044E-07 0.13995E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20320E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.88319E-07 0.67558E-09 0.33859E-13 0.16797E-07 0.13792E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20340E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.88259E-07 0.67350E-09 0.33373E-13 0.16553E-07 0.13591E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20360E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28725E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.88200E-07 0.67145E-09 0.32894E-13 0.16313E-07 0.13394E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20380E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.88142E-07 0.66942E-09 0.32421E-13 0.16076E-07 0.13199E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20400E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.88085E-07 0.66743E-09 0.31956E-13 0.15842E-07 0.13008E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20420E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.88029E-07 0.66547E-09 0.31497E-13 0.15612E-07 0.12819E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20440E-03 0.29137E+04 0.19157E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.87973E-07 0.66353E-09 0.31045E-13 0.15386E-07 0.12633E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20460E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.87918E-07 0.66163E-09 0.30600E-13 0.15162E-07 0.12449E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20480E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33126E-06 0.87864E-07 0.65975E-09 0.30161E-13 0.14942E-07 0.12268E-08 0.52027E-01 0.36608E-01 0.66653E+00
 0.20500E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91984E-05 0.33125E-06 0.87811E-07 0.65790E-09 0.29728E-13 0.14725E-07 0.12090E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20520E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87759E-07 0.65607E-09 0.29302E-13 0.14512E-07 0.11915E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20540E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87707E-07 0.65427E-09 0.28882E-13 0.14301E-07 0.11742E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20560E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87656E-07 0.65250E-09 0.28467E-13 0.14093E-07 0.11571E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20580E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87606E-07 0.65075E-09 0.28059E-13 0.13889E-07 0.11403E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20600E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87557E-07 0.64903E-09 0.27657E-13 0.13687E-07 0.11237E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20620E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87508E-07 0.64734E-09 0.27261E-13 0.13489E-07 0.11074E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20640E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87460E-07 0.64567E-09 0.26870E-13 0.13293E-07 0.10913E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20660E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33125E-06 0.87413E-07 0.64402E-09 0.26485E-13 0.13100E-07 0.10755E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20680E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33124E-06 0.87366E-07 0.64239E-09 0.26106E-13 0.12910E-07 0.10599E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20700E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33124E-06 0.87320E-07 0.64079E-09 0.25732E-13 0.12722E-07 0.10445E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20720E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33124E-06 0.87275E-07 0.63922E-09 0.25364E-13 0.12538E-07 0.10293E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20740E-03 0.29137E+04 0.19156E-01 0.25115E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91983E-05 0.33124E-06 0.87230E-07 0.63766E-09 0.25001E-13 0.12356E-07 0.10144E-08 0.52026E-01 0.36608E-01 0.66653E+00
 0.20760E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33124E-06 0.87186E-07 0.63613E-09 0.24643E-13 0.12176E-07 0.99962E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20780E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33124E-06 0.87143E-07 0.63462E-09 0.24291E-13 0.11999E-07 0.98510E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20800E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33124E-06 0.87100E-07 0.63314E-09 0.23943E-13 0.11825E-07 0.97079E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20820E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33124E-06 0.87058E-07 0.63167E-09 0.23601E-13 0.11654E-07 0.95670E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20840E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33124E-06 0.87017E-07 0.63023E-09 0.23263E-13 0.11484E-07 0.94280E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20860E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33124E-06 0.86976E-07 0.62881E-09 0.22931E-13 0.11318E-07 0.92911E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20880E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86936E-07 0.62740E-09 0.22603E-13 0.11153E-07 0.91561E-09 0.52026E-01 0.36608E-01 0.66653E+00
 0.20900E-03 0.29137E+04 0.19156E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86896E-07 0.62602E-09 0.22280E-13 0.10992E-07 0.90231E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.20920E-03 0.29137E+04 0.19155E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86857E-07 0.62466E-09 0.21962E-13 0.10832E-07 0.88921E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.20940E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86818E-07 0.62332E-09 0.21648E-13 0.10675E-07 0.87630E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.20960E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86780E-07 0.62200E-09 0.21339E-13 0.10520E-07 0.86357E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.20980E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86743E-07 0.62069E-09 0.21035E-13 0.10367E-07 0.85103E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21000E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14206E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86706E-07 0.61941E-09 0.20734E-13 0.10217E-07 0.83867E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21020E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91982E-05 0.33123E-06 0.86670E-07 0.61814E-09 0.20439E-13 0.10068E-07 0.82648E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21040E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33123E-06 0.86634E-07 0.61689E-09 0.20147E-13 0.99221E-08 0.81448E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21060E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86599E-07 0.61567E-09 0.19860E-13 0.97781E-08 0.80265E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21080E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86564E-07 0.61445E-09 0.19577E-13 0.96361E-08 0.79099E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21100E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86530E-07 0.61326E-09 0.19298E-13 0.94962E-08 0.77951E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21120E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86496E-07 0.61208E-09 0.19023E-13 0.93584E-08 0.76818E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21140E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86463E-07 0.61093E-09 0.18752E-13 0.92225E-08 0.75703E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21160E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86430E-07 0.60978E-09 0.18485E-13 0.90886E-08 0.74603E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21180E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86397E-07 0.60866E-09 0.18222E-13 0.89567E-08 0.73520E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21200E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86366E-07 0.60755E-09 0.17962E-13 0.88267E-08 0.72452E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21220E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86334E-07 0.60645E-09 0.17707E-13 0.86985E-08 0.71400E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21240E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33122E-06 0.86303E-07 0.60538E-09 0.17455E-13 0.85723E-08 0.70363E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21260E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33121E-06 0.86273E-07 0.60432E-09 0.17207E-13 0.84478E-08 0.69341E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21280E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33121E-06 0.86243E-07 0.60327E-09 0.16962E-13 0.83252E-08 0.68334E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21300E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91981E-05 0.33121E-06 0.86213E-07 0.60224E-09 0.16721E-13 0.82043E-08 0.67341E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21320E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33121E-06 0.86184E-07 0.60122E-09 0.16483E-13 0.80852E-08 0.66363E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21340E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33121E-06 0.86155E-07 0.60022E-09 0.16249E-13 0.79679E-08 0.65399E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21360E-03 0.29138E+04 0.19155E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33121E-06 0.86127E-07 0.59923E-09 0.16019E-13 0.78522E-08 0.64449E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21380E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33121E-06 0.86099E-07 0.59826E-09 0.15791E-13 0.77382E-08 0.63513E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21400E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33121E-06 0.86072E-07 0.59730E-09 0.15567E-13 0.76259E-08 0.62591E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21420E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33121E-06 0.86045E-07 0.59636E-09 0.15346E-13 0.75152E-08 0.61682E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21440E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.86018E-07 0.59543E-09 0.15129E-13 0.74061E-08 0.60786E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21460E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85992E-07 0.59451E-09 0.14914E-13 0.72986E-08 0.59903E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21480E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85966E-07 0.59361E-09 0.14703E-13 0.71926E-08 0.59033E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21500E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85940E-07 0.59272E-09 0.14495E-13 0.70882E-08 0.58175E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21520E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85915E-07 0.59184E-09 0.14289E-13 0.69853E-08 0.57331E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21540E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85890E-07 0.59097E-09 0.14087E-13 0.68839E-08 0.56498E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21560E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85866E-07 0.59012E-09 0.13888E-13 0.67840E-08 0.55677E-09 0.52026E-01 0.36609E-01 0.66653E+00
 0.21580E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28724E-01 0.30101E-01 0.12752E+00 0.91980E-05 0.33120E-06 0.85842E-07 0.58928E-09 0.13691E-13 0.66855E-08 0.54869E-09 0.52025E-01 0.36609E-01 0.66653E+00
 0.21600E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33120E-06 0.85818E-07 0.58845E-09 0.13498E-13 0.65884E-08 0.54072E-09 0.52025E-01 0.36609E-01 0.66653E+00
 0.21620E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33120E-06 0.85794E-07 0.58764E-09 0.13307E-13 0.64928E-08 0.53286E-09 0.52025E-01 0.36609E-01 0.66653E+00
 0.21640E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85771E-07 0.58683E-09 0.13119E-13 0.63985E-08 0.52512E-09 0.52025E-01 0.36609E-01 0.66654E+00
 0.21660E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85749E-07 0.58604E-09 0.12934E-13 0.63056E-08 0.51750E-09 0.52025E-01 0.36609E-01 0.66654E+00
 0.21680E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85726E-07 0.58526E-09 0.12751E-13 0.62141E-08 0.50998E-09 0.52025E-01 0.36609E-01 0.66654E+00
 0.21700E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85704E-07 0.58449E-09 0.12571E-13 0.61239E-08 0.50257E-09 0.52025E-01 0.36610E-01 0.66654E+00
 0.21720E-03 0.29138E+04 0.19154E-01 0.25114E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85682E-07 0.58373E-09 0.12394E-13 0.60350E-08 0.49527E-09 0.52025E-01 0.36610E-01 0.66654E+00
 0.21740E-03 0.29138E+04 0.19154E-01 0.25113E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85661E-07 0.58299E-09 0.12219E-13 0.59474E-08 0.48808E-09 0.52025E-01 0.36610E-01 0.66654E+00
 0.21760E-03 0.29138E+04 0.19154E-01 0.25113E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85640E-07 0.58225E-09 0.12047E-13 0.58610E-08 0.48099E-09 0.52025E-01 0.36610E-01 0.66654E+00
 0.21780E-03 0.29138E+04 0.19154E-01 0.25113E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85619E-07 0.58153E-09 0.11877E-13 0.57759E-08 0.47401E-09 0.52025E-01 0.36610E-01 0.66654E+00
 0.21800E-03 0.29138E+04 0.19154E-01 0.25113E-01 0.14205E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85599E-07 0.58081E-09 0.11710E-13 0.56921E-08 0.46712E-09 0.52025E-01 0.36610E-01 0.66654E+00
 0.21820E-03 0.29138E+04 0.19154E-01 0.25113E-01 0.14204E-01 0.28723E-01 0.30101E-01 0.12752E+00 0.91979E-05 0.33119E-06 0.85578E-07 0.58011E-09 0.11545E-13 0.56095E-08 0.46034E-09 0.52025E-01 0.36610E-01 0.66654E+00
