  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.81800E-04 0.19968E+04 0.14801E-04 0.39651E-02 0.58037E-04 0.18644E+00 0.12352E-04 0.19058E-02 0.37320E-05 0.67345E-10 0.41662E-06 0.38180E-02 0.29942E-03 0.31543E-02 0.87346E-01 0.17035E-03 0.53660E-07 0.71281E+00
 0.82000E-04 0.19968E+04 0.14872E-04 0.39818E-02 0.58094E-04 0.18642E+00 0.12408E-04 0.19168E-02 0.37477E-05 0.67990E-10 0.42066E-06 0.38373E-02 0.30025E-03 0.31630E-02 0.87314E-01 0.17226E-03 0.54583E-07 0.71280E+00
 0.82200E-04 0.19969E+04 0.14944E-04 0.39986E-02 0.58152E-04 0.18640E+00 0.12464E-04 0.19279E-02 0.37635E-05 0.68641E-10 0.42474E-06 0.38566E-02 0.30109E-03 0.31716E-02 0.87283E-01 0.17419E-03 0.55520E-07 0.71279E+00
 0.82400E-04 0.19969E+04 0.15016E-04 0.40154E-02 0.58210E-04 0.18638E+00 0.12520E-04 0.19390E-02 0.37794E-05 0.69297E-10 0.42886E-06 0.38759E-02 0.30193E-03 0.31802E-02 0.87251E-01 0.17614E-03 0.56472E-07 0.71279E+00
 0.82600E-04 0.19969E+04 0.15088E-04 0.40322E-02 0.58269E-04 0.18637E+00 0.12576E-04 0.19502E-02 0.37953E-05 0.69959E-10 0.43301E-06 0.38953E-02 0.30276E-03 0.31889E-02 0.87219E-01 0.17811E-03 0.57439E-07 0.71278E+00
 0.82800E-04 0.19970E+04 0.15160E-04 0.40491E-02 0.58328E-04 0.18635E+00 0.12632E-04 0.19614E-02 0.38113E-05 0.70626E-10 0.43719E-06 0.39148E-02 0.30360E-03 0.31975E-02 0.87187E-01 0.18009E-03 0.58422E-07 0.71277E+00
 0.83000E-04 0.19970E+04 0.15233E-04 0.40660E-02 0.58387E-04 0.18633E+00 0.12689E-04 0.19727E-02 0.38273E-05 0.71299E-10 0.44141E-06 0.39343E-02 0.30444E-03 0.32062E-02 0.87155E-01 0.18210E-03 0.59419E-07 0.71276E+00
 0.83200E-04 0.19971E+04 0.15306E-04 0.40830E-02 0.58446E-04 0.18631E+00 0.12746E-04 0.19840E-02 0.38434E-05 0.71978E-10 0.44567E-06 0.39538E-02 0.30527E-03 0.32149E-02 0.87122E-01 0.18412E-03 0.60433E-07 0.71275E+00
 0.83400E-04 0.19971E+04 0.15380E-04 0.41000E-02 0.58506E-04 0.18629E+00 0.12804E-04 0.19954E-02 0.38595E-05 0.72663E-10 0.44996E-06 0.39735E-02 0.30611E-03 0.32236E-02 0.87090E-01 0.18616E-03 0.61462E-07 0.71274E+00
 0.83600E-04 0.19971E+04 0.15454E-04 0.41170E-02 0.58566E-04 0.18627E+00 0.12861E-04 0.20069E-02 0.38757E-05 0.73354E-10 0.45429E-06 0.39931E-02 0.30695E-03 0.32323E-02 0.87058E-01 0.18823E-03 0.62507E-07 0.71274E+00
 0.83800E-04 0.19972E+04 0.15528E-04 0.41341E-02 0.58627E-04 0.18625E+00 0.12919E-04 0.20184E-02 0.38919E-05 0.74050E-10 0.45866E-06 0.40129E-02 0.30779E-03 0.32410E-02 0.87025E-01 0.19031E-03 0.63569E-07 0.71273E+00
 0.84000E-04 0.19972E+04 0.15603E-04 0.41513E-02 0.58688E-04 0.18623E+00 0.12977E-04 0.20299E-02 0.39082E-05 0.74753E-10 0.46307E-06 0.40327E-02 0.30863E-03 0.32497E-02 0.86993E-01 0.19241E-03 0.64647E-07 0.71272E+00
 0.84200E-04 0.19972E+04 0.15678E-04 0.41685E-02 0.58749E-04 0.18621E+00 0.13036E-04 0.20416E-02 0.39245E-05 0.75462E-10 0.46751E-06 0.40525E-02 0.30946E-03 0.32585E-02 0.86960E-01 0.19453E-03 0.65742E-07 0.71271E+00
 0.84400E-04 0.19973E+04 0.15754E-04 0.41857E-02 0.58810E-04 0.18619E+00 0.13094E-04 0.20532E-02 0.39409E-05 0.76176E-10 0.47199E-06 0.40724E-02 0.31030E-03 0.32672E-02 0.86927E-01 0.19668E-03 0.66854E-07 0.71270E+00
 0.84600E-04 0.19973E+04 0.15830E-04 0.42030E-02 0.58872E-04 0.18617E+00 0.13153E-04 0.20650E-02 0.39573E-05 0.76897E-10 0.47651E-06 0.40924E-02 0.31114E-03 0.32760E-02 0.86894E-01 0.19884E-03 0.67983E-07 0.71269E+00
 0.84800E-04 0.19974E+04 0.15906E-04 0.42203E-02 0.58935E-04 0.18615E+00 0.13212E-04 0.20768E-02 0.39738E-05 0.77624E-10 0.48107E-06 0.41124E-02 0.31198E-03 0.32847E-02 0.86861E-01 0.20102E-03 0.69130E-07 0.71269E+00
 0.85000E-04 0.19974E+04 0.15983E-04 0.42377E-02 0.58997E-04 0.18613E+00 0.13272E-04 0.20886E-02 0.39903E-05 0.78357E-10 0.48567E-06 0.41324E-02 0.31282E-03 0.32935E-02 0.86828E-01 0.20323E-03 0.70295E-07 0.71268E+00
 0.85200E-04 0.19974E+04 0.16060E-04 0.42551E-02 0.59060E-04 0.18611E+00 0.13332E-04 0.21005E-02 0.40069E-05 0.79096E-10 0.49030E-06 0.41526E-02 0.31366E-03 0.33023E-02 0.86795E-01 0.20545E-03 0.71478E-07 0.71267E+00
 0.85400E-04 0.19975E+04 0.16138E-04 0.42726E-02 0.59123E-04 0.18609E+00 0.13392E-04 0.21125E-02 0.40235E-05 0.79842E-10 0.49498E-06 0.41727E-02 0.31450E-03 0.33111E-02 0.86762E-01 0.20770E-03 0.72679E-07 0.71266E+00
 0.85600E-04 0.19975E+04 0.16216E-04 0.42901E-02 0.59187E-04 0.18607E+00 0.13452E-04 0.21245E-02 0.40402E-05 0.80594E-10 0.49970E-06 0.41930E-02 0.31535E-03 0.33200E-02 0.86729E-01 0.20997E-03 0.73898E-07 0.71265E+00
 0.85800E-04 0.19976E+04 0.16294E-04 0.43077E-02 0.59251E-04 0.18605E+00 0.13513E-04 0.21366E-02 0.40570E-05 0.81353E-10 0.50445E-06 0.42133E-02 0.31619E-03 0.33288E-02 0.86695E-01 0.21225E-03 0.75137E-07 0.71264E+00
 0.86000E-04 0.19976E+04 0.16373E-04 0.43253E-02 0.59315E-04 0.18603E+00 0.13574E-04 0.21487E-02 0.40738E-05 0.82118E-10 0.50925E-06 0.42336E-02 0.31703E-03 0.33376E-02 0.86662E-01 0.21457E-03 0.76395E-07 0.71263E+00
 0.86200E-04 0.19976E+04 0.16452E-04 0.43429E-02 0.59380E-04 0.18601E+00 0.13635E-04 0.21609E-02 0.40906E-05 0.82889E-10 0.51409E-06 0.42540E-02 0.31787E-03 0.33465E-02 0.86628E-01 0.21690E-03 0.77672E-07 0.71263E+00
 0.86400E-04 0.19977E+04 0.16532E-04 0.43606E-02 0.59445E-04 0.18599E+00 0.13696E-04 0.21732E-02 0.41075E-05 0.83667E-10 0.51897E-06 0.42745E-02 0.31871E-03 0.33554E-02 0.86595E-01 0.21925E-03 0.78968E-07 0.71262E+00
 0.86600E-04 0.19977E+04 0.16612E-04 0.43784E-02 0.59510E-04 0.18597E+00 0.13758E-04 0.21855E-02 0.41245E-05 0.84452E-10 0.52389E-06 0.42950E-02 0.31956E-03 0.33642E-02 0.86561E-01 0.22163E-03 0.80285E-07 0.71261E+00
 0.86800E-04 0.19978E+04 0.16692E-04 0.43962E-02 0.59576E-04 0.18595E+00 0.13820E-04 0.21979E-02 0.41415E-05 0.85243E-10 0.52886E-06 0.43156E-02 0.32040E-03 0.33731E-02 0.86527E-01 0.22403E-03 0.81622E-07 0.71260E+00
 0.87000E-04 0.19978E+04 0.16773E-04 0.44140E-02 0.59642E-04 0.18593E+00 0.13882E-04 0.22103E-02 0.41585E-05 0.86041E-10 0.53386E-06 0.43362E-02 0.32124E-03 0.33820E-02 0.86493E-01 0.22645E-03 0.82980E-07 0.71259E+00
 0.87200E-04 0.19978E+04 0.16855E-04 0.44319E-02 0.59709E-04 0.18591E+00 0.13945E-04 0.22228E-02 0.41756E-05 0.86846E-10 0.53891E-06 0.43569E-02 0.32209E-03 0.33910E-02 0.86459E-01 0.22889E-03 0.84358E-07 0.71258E+00
 0.87400E-04 0.19979E+04 0.16936E-04 0.44498E-02 0.59775E-04 0.18589E+00 0.14008E-04 0.22353E-02 0.41928E-05 0.87658E-10 0.54401E-06 0.43776E-02 0.32293E-03 0.33999E-02 0.86425E-01 0.23136E-03 0.85758E-07 0.71257E+00
 0.87600E-04 0.19979E+04 0.17019E-04 0.44678E-02 0.59843E-04 0.18587E+00 0.14071E-04 0.22480E-02 0.42100E-05 0.88476E-10 0.54914E-06 0.43984E-02 0.32377E-03 0.34088E-02 0.86390E-01 0.23385E-03 0.87179E-07 0.71256E+00
 0.87800E-04 0.19980E+04 0.17101E-04 0.44858E-02 0.59910E-04 0.18585E+00 0.14135E-04 0.22606E-02 0.42273E-05 0.89302E-10 0.55432E-06 0.44193E-02 0.32462E-03 0.34178E-02 0.86356E-01 0.23637E-03 0.88621E-07 0.71256E+00
 0.88000E-04 0.19980E+04 0.17184E-04 0.45039E-02 0.59978E-04 0.18583E+00 0.14199E-04 0.22734E-02 0.42446E-05 0.90134E-10 0.55955E-06 0.44402E-02 0.32546E-03 0.34268E-02 0.86322E-01 0.23890E-03 0.90086E-07 0.71255E+00
 0.88200E-04 0.19981E+04 0.17268E-04 0.45220E-02 0.60046E-04 0.18581E+00 0.14263E-04 0.22862E-02 0.42620E-05 0.90974E-10 0.56482E-06 0.44611E-02 0.32631E-03 0.34358E-02 0.86287E-01 0.24147E-03 0.91574E-07 0.71254E+00
 0.88400E-04 0.19981E+04 0.17352E-04 0.45402E-02 0.60115E-04 0.18578E+00 0.14327E-04 0.22991E-02 0.42795E-05 0.91821E-10 0.57013E-06 0.44822E-02 0.32715E-03 0.34448E-02 0.86252E-01 0.24405E-03 0.93084E-07 0.71253E+00
 0.88600E-04 0.19982E+04 0.17436E-04 0.45585E-02 0.60184E-04 0.18576E+00 0.14392E-04 0.23120E-02 0.42970E-05 0.92674E-10 0.57549E-06 0.45033E-02 0.32800E-03 0.34538E-02 0.86218E-01 0.24666E-03 0.94617E-07 0.71252E+00
 0.88800E-04 0.19982E+04 0.17521E-04 0.45767E-02 0.60254E-04 0.18574E+00 0.14457E-04 0.23250E-02 0.43145E-05 0.93536E-10 0.58090E-06 0.45244E-02 0.32885E-03 0.34628E-02 0.86183E-01 0.24929E-03 0.96173E-07 0.71251E+00
 0.89000E-04 0.19982E+04 0.17607E-04 0.45951E-02 0.60323E-04 0.18572E+00 0.14523E-04 0.23380E-02 0.43321E-05 0.94404E-10 0.58635E-06 0.45456E-02 0.32969E-03 0.34718E-02 0.86148E-01 0.25195E-03 0.97753E-07 0.71250E+00
 0.89200E-04 0.19983E+04 0.17693E-04 0.46134E-02 0.60394E-04 0.18570E+00 0.14589E-04 0.23512E-02 0.43498E-05 0.95280E-10 0.59185E-06 0.45669E-02 0.33054E-03 0.34809E-02 0.86113E-01 0.25464E-03 0.99358E-07 0.71249E+00
 0.89400E-04 0.19983E+04 0.17779E-04 0.46319E-02 0.60464E-04 0.18568E+00 0.14655E-04 0.23644E-02 0.43675E-05 0.96163E-10 0.59740E-06 0.45882E-02 0.33139E-03 0.34899E-02 0.86078E-01 0.25734E-03 0.10099E-06 0.71248E+00
 0.89600E-04 0.19984E+04 0.17866E-04 0.46503E-02 0.60535E-04 0.18566E+00 0.14721E-04 0.23776E-02 0.43853E-05 0.97054E-10 0.60299E-06 0.46095E-02 0.33224E-03 0.34990E-02 0.86042E-01 0.26008E-03 0.10264E-06 0.71247E+00
 0.89800E-04 0.19984E+04 0.17953E-04 0.46689E-02 0.60606E-04 0.18563E+00 0.14788E-04 0.23909E-02 0.44031E-05 0.97952E-10 0.60863E-06 0.46310E-02 0.33308E-03 0.35081E-02 0.86007E-01 0.26284E-03 0.10432E-06 0.71247E+00
 0.90000E-04 0.19985E+04 0.18041E-04 0.46874E-02 0.60678E-04 0.18561E+00 0.14855E-04 0.24043E-02 0.44210E-05 0.98858E-10 0.61432E-06 0.46525E-02 0.33393E-03 0.35172E-02 0.85972E-01 0.26562E-03 0.10602E-06 0.71246E+00
 0.90200E-04 0.19985E+04 0.18129E-04 0.47061E-02 0.60750E-04 0.18559E+00 0.14922E-04 0.24178E-02 0.44389E-05 0.99771E-10 0.62006E-06 0.46740E-02 0.33478E-03 0.35263E-02 0.85936E-01 0.26843E-03 0.10775E-06 0.71245E+00
 0.90400E-04 0.19986E+04 0.18217E-04 0.47247E-02 0.60823E-04 0.18557E+00 0.14990E-04 0.24313E-02 0.44569E-05 0.10069E-09 0.62584E-06 0.46956E-02 0.33563E-03 0.35355E-02 0.85900E-01 0.27127E-03 0.10951E-06 0.71244E+00
 0.90600E-04 0.19986E+04 0.18307E-04 0.47435E-02 0.60895E-04 0.18555E+00 0.15058E-04 0.24449E-02 0.44750E-05 0.10162E-09 0.63168E-06 0.47173E-02 0.33648E-03 0.35446E-02 0.85865E-01 0.27413E-03 0.11129E-06 0.71243E+00
 0.90800E-04 0.19987E+04 0.18396E-04 0.47623E-02 0.60969E-04 0.18552E+00 0.15127E-04 0.24585E-02 0.44931E-05 0.10256E-09 0.63757E-06 0.47390E-02 0.33733E-03 0.35538E-02 0.85829E-01 0.27702E-03 0.11310E-06 0.71242E+00
 0.91000E-04 0.19987E+04 0.18486E-04 0.47811E-02 0.61042E-04 0.18550E+00 0.15195E-04 0.24722E-02 0.45113E-05 0.10350E-09 0.64351E-06 0.47608E-02 0.33818E-03 0.35629E-02 0.85793E-01 0.27994E-03 0.11494E-06 0.71241E+00
 0.91200E-04 0.19988E+04 0.18577E-04 0.48000E-02 0.61116E-04 0.18548E+00 0.15264E-04 0.24860E-02 0.45295E-05 0.10446E-09 0.64949E-06 0.47826E-02 0.33903E-03 0.35721E-02 0.85757E-01 0.28288E-03 0.11680E-06 0.71240E+00
 0.91400E-04 0.19988E+04 0.18668E-04 0.48189E-02 0.61191E-04 0.18546E+00 0.15334E-04 0.24999E-02 0.45478E-05 0.10542E-09 0.65553E-06 0.48045E-02 0.33988E-03 0.35813E-02 0.85721E-01 0.28585E-03 0.11870E-06 0.71239E+00
 0.91600E-04 0.19989E+04 0.18760E-04 0.48379E-02 0.61266E-04 0.18543E+00 0.15404E-04 0.25138E-02 0.45661E-05 0.10639E-09 0.66162E-06 0.48265E-02 0.34073E-03 0.35906E-02 0.85684E-01 0.28885E-03 0.12062E-06 0.71238E+00
 0.91800E-04 0.19989E+04 0.18852E-04 0.48569E-02 0.61341E-04 0.18541E+00 0.15474E-04 0.25278E-02 0.45845E-05 0.10736E-09 0.66776E-06 0.48485E-02 0.34159E-03 0.35998E-02 0.85648E-01 0.29187E-03 0.12257E-06 0.71237E+00
 0.92000E-04 0.19990E+04 0.18945E-04 0.48760E-02 0.61417E-04 0.18539E+00 0.15544E-04 0.25418E-02 0.46030E-05 0.10835E-09 0.67396E-06 0.48705E-02 0.34244E-03 0.36090E-02 0.85611E-01 0.29493E-03 0.12455E-06 0.71236E+00
 0.92200E-04 0.19990E+04 0.19038E-04 0.48952E-02 0.61493E-04 0.18537E+00 0.15615E-04 0.25560E-02 0.46215E-05 0.10934E-09 0.68021E-06 0.48927E-02 0.34329E-03 0.36183E-02 0.85575E-01 0.29801E-03 0.12656E-06 0.71235E+00
 0.92400E-04 0.19991E+04 0.19132E-04 0.49144E-02 0.61569E-04 0.18534E+00 0.15686E-04 0.25702E-02 0.46401E-05 0.11034E-09 0.68651E-06 0.49149E-02 0.34414E-03 0.36276E-02 0.85538E-01 0.30112E-03 0.12860E-06 0.71234E+00
 0.92600E-04 0.19991E+04 0.19226E-04 0.49336E-02 0.61646E-04 0.18532E+00 0.15758E-04 0.25844E-02 0.46587E-05 0.11135E-09 0.69287E-06 0.49371E-02 0.34500E-03 0.36369E-02 0.85501E-01 0.30426E-03 0.13067E-06 0.71233E+00
 0.92800E-04 0.19992E+04 0.19321E-04 0.49529E-02 0.61723E-04 0.18530E+00 0.15830E-04 0.25988E-02 0.46774E-05 0.11237E-09 0.69928E-06 0.49594E-02 0.34585E-03 0.36462E-02 0.85464E-01 0.30742E-03 0.13277E-06 0.71232E+00
 0.93000E-04 0.19992E+04 0.19416E-04 0.49723E-02 0.61801E-04 0.18528E+00 0.15902E-04 0.26132E-02 0.46962E-05 0.11340E-09 0.70574E-06 0.49818E-02 0.34671E-03 0.36555E-02 0.85427E-01 0.31062E-03 0.13490E-06 0.71231E+00
 0.93200E-04 0.19993E+04 0.19512E-04 0.49917E-02 0.61879E-04 0.18525E+00 0.15974E-04 0.26277E-02 0.47150E-05 0.11444E-09 0.71226E-06 0.50042E-02 0.34756E-03 0.36648E-02 0.85390E-01 0.31385E-03 0.13707E-06 0.71231E+00
 0.93400E-04 0.19994E+04 0.19608E-04 0.50112E-02 0.61957E-04 0.18523E+00 0.16047E-04 0.26422E-02 0.47339E-05 0.11548E-09 0.71884E-06 0.50267E-02 0.34842E-03 0.36742E-02 0.85353E-01 0.31710E-03 0.13927E-06 0.71230E+00
 0.93600E-04 0.19994E+04 0.19705E-04 0.50307E-02 0.62036E-04 0.18521E+00 0.16121E-04 0.26568E-02 0.47528E-05 0.11654E-09 0.72547E-06 0.50492E-02 0.34927E-03 0.36836E-02 0.85316E-01 0.32039E-03 0.14150E-06 0.71229E+00
 0.93800E-04 0.19995E+04 0.19802E-04 0.50502E-02 0.62116E-04 0.18518E+00 0.16194E-04 0.26715E-02 0.47718E-05 0.11760E-09 0.73216E-06 0.50718E-02 0.35013E-03 0.36930E-02 0.85278E-01 0.32370E-03 0.14376E-06 0.71228E+00
 0.94000E-04 0.19995E+04 0.19900E-04 0.50699E-02 0.62196E-04 0.18516E+00 0.16269E-04 0.26863E-02 0.47908E-05 0.11867E-09 0.73891E-06 0.50945E-02 0.35098E-03 0.37024E-02 0.85240E-01 0.32705E-03 0.14606E-06 0.71227E+00
 0.94200E-04 0.19996E+04 0.19999E-04 0.50896E-02 0.62276E-04 0.18513E+00 0.16343E-04 0.27011E-02 0.48099E-05 0.11975E-09 0.74571E-06 0.51172E-02 0.35184E-03 0.37118E-02 0.85203E-01 0.33043E-03 0.14839E-06 0.71226E+00
 0.94400E-04 0.19996E+04 0.20098E-04 0.51093E-02 0.62356E-04 0.18511E+00 0.16418E-04 0.27161E-02 0.48291E-05 0.12084E-09 0.75257E-06 0.51400E-02 0.35270E-03 0.37212E-02 0.85165E-01 0.33384E-03 0.15076E-06 0.71225E+00
 0.94600E-04 0.19997E+04 0.20198E-04 0.51291E-02 0.62437E-04 0.18509E+00 0.16493E-04 0.27311E-02 0.48484E-05 0.12194E-09 0.75950E-06 0.51628E-02 0.35355E-03 0.37307E-02 0.85127E-01 0.33727E-03 0.15316E-06 0.71224E+00
 0.94800E-04 0.19998E+04 0.20298E-04 0.51490E-02 0.62519E-04 0.18506E+00 0.16569E-04 0.27461E-02 0.48676E-05 0.12305E-09 0.76648E-06 0.51857E-02 0.35441E-03 0.37401E-02 0.85089E-01 0.34075E-03 0.15560E-06 0.71223E+00
 0.95000E-04 0.19998E+04 0.20399E-04 0.51689E-02 0.62601E-04 0.18504E+00 0.16645E-04 0.27613E-02 0.48870E-05 0.12416E-09 0.77352E-06 0.52087E-02 0.35527E-03 0.37496E-02 0.85051E-01 0.34425E-03 0.15807E-06 0.71222E+00
 0.95200E-04 0.19999E+04 0.20500E-04 0.51888E-02 0.62683E-04 0.18502E+00 0.16721E-04 0.27765E-02 0.49064E-05 0.12529E-09 0.78062E-06 0.52317E-02 0.35613E-03 0.37591E-02 0.85013E-01 0.34778E-03 0.16059E-06 0.71221E+00
 0.95400E-04 0.19999E+04 0.20602E-04 0.52088E-02 0.62766E-04 0.18499E+00 0.16798E-04 0.27918E-02 0.49259E-05 0.12643E-09 0.78778E-06 0.52548E-02 0.35699E-03 0.37686E-02 0.84974E-01 0.35135E-03 0.16313E-06 0.71220E+00
 0.95600E-04 0.20000E+04 0.20705E-04 0.52289E-02 0.62849E-04 0.18497E+00 0.16875E-04 0.28072E-02 0.49454E-05 0.12757E-09 0.79500E-06 0.52779E-02 0.35785E-03 0.37781E-02 0.84936E-01 0.35495E-03 0.16572E-06 0.71219E+00
 0.95800E-04 0.20000E+04 0.20808E-04 0.52491E-02 0.62933E-04 0.18494E+00 0.16953E-04 0.28226E-02 0.49650E-05 0.12873E-09 0.80229E-06 0.53011E-02 0.35871E-03 0.37877E-02 0.84897E-01 0.35858E-03 0.16835E-06 0.71218E+00
 0.96000E-04 0.20001E+04 0.20912E-04 0.52693E-02 0.63017E-04 0.18492E+00 0.17031E-04 0.28381E-02 0.49847E-05 0.12989E-09 0.80964E-06 0.53244E-02 0.35957E-03 0.37973E-02 0.84858E-01 0.36224E-03 0.17101E-06 0.71217E+00
 0.96200E-04 0.20002E+04 0.21016E-04 0.52895E-02 0.63102E-04 0.18489E+00 0.17110E-04 0.28537E-02 0.50044E-05 0.13107E-09 0.81705E-06 0.53477E-02 0.36043E-03 0.38068E-02 0.84820E-01 0.36594E-03 0.17372E-06 0.71216E+00
 0.96400E-04 0.20002E+04 0.21121E-04 0.53098E-02 0.63187E-04 0.18487E+00 0.17188E-04 0.28694E-02 0.50242E-05 0.13225E-09 0.82453E-06 0.53711E-02 0.36129E-03 0.38164E-02 0.84781E-01 0.36967E-03 0.17646E-06 0.71215E+00
 0.96600E-04 0.20003E+04 0.21226E-04 0.53302E-02 0.63272E-04 0.18484E+00 0.17268E-04 0.28852E-02 0.50441E-05 0.13345E-09 0.83206E-06 0.53945E-02 0.36215E-03 0.38261E-02 0.84742E-01 0.37344E-03 0.17925E-06 0.71213E+00
 0.96800E-04 0.20004E+04 0.21333E-04 0.53506E-02 0.63358E-04 0.18482E+00 0.17347E-04 0.29010E-02 0.50640E-05 0.13465E-09 0.83967E-06 0.54181E-02 0.36301E-03 0.38357E-02 0.84702E-01 0.37724E-03 0.18207E-06 0.71212E+00
 0.97000E-04 0.20004E+04 0.21439E-04 0.53711E-02 0.63444E-04 0.18479E+00 0.17427E-04 0.29170E-02 0.50840E-05 0.13587E-09 0.84734E-06 0.54416E-02 0.36388E-03 0.38453E-02 0.84663E-01 0.38108E-03 0.18494E-06 0.71211E+00
 0.97200E-04 0.20005E+04 0.21547E-04 0.53916E-02 0.63531E-04 0.18477E+00 0.17508E-04 0.29330E-02 0.51040E-05 0.13709E-09 0.85507E-06 0.54652E-02 0.36474E-03 0.38550E-02 0.84624E-01 0.38495E-03 0.18785E-06 0.71210E+00
 0.97400E-04 0.20005E+04 0.21655E-04 0.54122E-02 0.63619E-04 0.18474E+00 0.17589E-04 0.29490E-02 0.51241E-05 0.13833E-09 0.86288E-06 0.54889E-02 0.36560E-03 0.38647E-02 0.84584E-01 0.38885E-03 0.19081E-06 0.71209E+00
 0.97600E-04 0.20006E+04 0.21763E-04 0.54329E-02 0.63706E-04 0.18472E+00 0.17670E-04 0.29652E-02 0.51443E-05 0.13957E-09 0.87075E-06 0.55127E-02 0.36647E-03 0.38744E-02 0.84544E-01 0.39279E-03 0.19380E-06 0.71208E+00
 0.97800E-04 0.20007E+04 0.21873E-04 0.54536E-02 0.63795E-04 0.18469E+00 0.17752E-04 0.29814E-02 0.51645E-05 0.14083E-09 0.87868E-06 0.55365E-02 0.36733E-03 0.38841E-02 0.84505E-01 0.39677E-03 0.19685E-06 0.71207E+00
 0.98000E-04 0.20007E+04 0.21983E-04 0.54744E-02 0.63883E-04 0.18467E+00 0.17834E-04 0.29978E-02 0.51849E-05 0.14210E-09 0.88669E-06 0.55604E-02 0.36820E-03 0.38939E-02 0.84465E-01 0.40078E-03 0.19993E-06 0.71206E+00
 0.98200E-04 0.20008E+04 0.22093E-04 0.54952E-02 0.63972E-04 0.18464E+00 0.17917E-04 0.30142E-02 0.52052E-05 0.14337E-09 0.89476E-06 0.55843E-02 0.36906E-03 0.39036E-02 0.84425E-01 0.40483E-03 0.20307E-06 0.71205E+00
 0.98400E-04 0.20009E+04 0.22204E-04 0.55161E-02 0.64062E-04 0.18462E+00 0.18000E-04 0.30307E-02 0.52256E-05 0.14466E-09 0.90291E-06 0.56083E-02 0.36993E-03 0.39134E-02 0.84385E-01 0.40891E-03 0.20624E-06 0.71204E+00
 0.98600E-04 0.20009E+04 0.22316E-04 0.55371E-02 0.64152E-04 0.18459E+00 0.18084E-04 0.30473E-02 0.52461E-05 0.14596E-09 0.91112E-06 0.56323E-02 0.37079E-03 0.39232E-02 0.84344E-01 0.41304E-03 0.20947E-06 0.71203E+00
 0.98800E-04 0.20010E+04 0.22429E-04 0.55581E-02 0.64243E-04 0.18457E+00 0.18168E-04 0.30639E-02 0.52667E-05 0.14727E-09 0.91941E-06 0.56565E-02 0.37166E-03 0.39330E-02 0.84304E-01 0.41720E-03 0.21274E-06 0.71202E+00
 0.99000E-04 0.20011E+04 0.22542E-04 0.55792E-02 0.64334E-04 0.18454E+00 0.18252E-04 0.30807E-02 0.52873E-05 0.14859E-09 0.92776E-06 0.56806E-02 0.37253E-03 0.39428E-02 0.84263E-01 0.42139E-03 0.21607E-06 0.71201E+00
 0.99200E-04 0.20011E+04 0.22656E-04 0.56004E-02 0.64426E-04 0.18451E+00 0.18337E-04 0.30975E-02 0.53080E-05 0.14992E-09 0.93619E-06 0.57049E-02 0.37339E-03 0.39527E-02 0.84223E-01 0.42563E-03 0.21944E-06 0.71200E+00
 0.99400E-04 0.20012E+04 0.22770E-04 0.56216E-02 0.64518E-04 0.18449E+00 0.18423E-04 0.31144E-02 0.53288E-05 0.15127E-09 0.94470E-06 0.57292E-02 0.37426E-03 0.39626E-02 0.84182E-01 0.42990E-03 0.22286E-06 0.71199E+00
 0.99600E-04 0.20013E+04 0.22885E-04 0.56429E-02 0.64610E-04 0.18446E+00 0.18509E-04 0.31314E-02 0.53496E-05 0.15262E-09 0.95327E-06 0.57535E-02 0.37513E-03 0.39724E-02 0.84141E-01 0.43421E-03 0.22633E-06 0.71198E+00
 0.99800E-04 0.20013E+04 0.23001E-04 0.56642E-02 0.64703E-04 0.18443E+00 0.18595E-04 0.31485E-02 0.53705E-05 0.15399E-09 0.96192E-06 0.57780E-02 0.37600E-03 0.39823E-02 0.84100E-01 0.43857E-03 0.22985E-06 0.71197E+00
 0.10000E-03 0.20014E+04 0.23118E-04 0.56856E-02 0.64797E-04 0.18441E+00 0.18682E-04 0.31657E-02 0.53915E-05 0.15536E-09 0.97065E-06 0.58025E-02 0.37687E-03 0.39923E-02 0.84059E-01 0.44296E-03 0.23343E-06 0.71195E+00
 0.10020E-03 0.20015E+04 0.23235E-04 0.57071E-02 0.64891E-04 0.18438E+00 0.18769E-04 0.31829E-02 0.54125E-05 0.15675E-09 0.97945E-06 0.58270E-02 0.37774E-03 0.40022E-02 0.84018E-01 0.44739E-03 0.23705E-06 0.71194E+00
 0.10040E-03 0.20015E+04 0.23353E-04 0.57286E-02 0.64986E-04 0.18435E+00 0.18857E-04 0.32003E-02 0.54336E-05 0.15815E-09 0.98832E-06 0.58516E-02 0.37861E-03 0.40122E-02 0.83976E-01 0.45186E-03 0.24073E-06 0.71193E+00
 0.10060E-03 0.20016E+04 0.23472E-04 0.57502E-02 0.65081E-04 0.18433E+00 0.18945E-04 0.32177E-02 0.54547E-05 0.15956E-09 0.99728E-06 0.58763E-02 0.37948E-03 0.40222E-02 0.83935E-01 0.45637E-03 0.24447E-06 0.71192E+00
 0.10080E-03 0.20017E+04 0.23591E-04 0.57718E-02 0.65176E-04 0.18430E+00 0.19034E-04 0.32353E-02 0.54760E-05 0.16099E-09 0.10063E-05 0.59011E-02 0.38035E-03 0.40322E-02 0.83893E-01 0.46092E-03 0.24826E-06 0.71191E+00
